"","Family","Genus","Species","Museum_number","Date","Year","Country","Location","Latitude","Longitude","Reference","Holotype","Checked"
"14436","Molossidae","Mops","condylurus","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14437","Molossidae","Mops","condylurus","","",NA,"Uganda","Iganga",0.617,33.483,"Thorn & Kerbis Peterhans 2009","",""
"14438","Molossidae","Mops","condylurus","","",NA,"Uganda","Kabatoro",-0.133,29.917,"Thorn & Kerbis Peterhans 2009","",""
"14439","Molossidae","Mops","condylurus","","",NA,"Uganda","Kakumiro",0.783,31.317,"Thorn & Kerbis Peterhans 2009","",""
"14440","Molossidae","Mops","condylurus","","",NA,"Uganda","Katalemwa",0.5,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14441","Molossidae","Mops","condylurus","","",NA,"Uganda","Kawanda",0.417,32.533,"Thorn & Kerbis Peterhans 2009","",""
"14442","Molossidae","Mops","condylurus","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14443","Molossidae","Mops","condylurus","","",NA,"Uganda","Kisubi",0.117,32.533,"Thorn & Kerbis Peterhans 2009","",""
"14444","Molossidae","Mops","condylurus","","",NA,"Uganda","Malabigambo",-0.95,31.55,"Thorn & Kerbis Peterhans 2009","",""
"14445","Molossidae","Mops","condylurus","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14446","Molossidae","Mops","condylurus","","",NA,"Uganda","Mweya",-0.183,29.9,"Thorn & Kerbis Peterhans 2009","",""
"14447","Molossidae","Mops","condylurus","","",NA,"Uganda","Namagunga",0.383,32.883,"Thorn & Kerbis Peterhans 2009","",""
"14448","Molossidae","Mops","condylurus","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14449","Molossidae","Mops","condylurus","","",NA,"Uganda","Semliki flats",0.817,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14450","Molossidae","Mops","condylurus","","",NA,"Uganda","Wasa River",0.833,30.3,"Thorn & Kerbis Peterhans 2009","",""
"14451","Molossidae","Mops","congicus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14452","Molossidae","Mops","demonstrator","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14453","Molossidae","Mops","demonstrator","","",NA,"Uganda","Gulu",2.783,32.3,"Thorn & Kerbis Peterhans 2009","",""
"14454","Molossidae","Mops","demonstrator","","",NA,"Uganda","Moyo",3.65,31.7,"Thorn & Kerbis Peterhans 2009","",""
"14455","Molossidae","Mops","demonstrator","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14456","Molossidae","Mops","demonstrator","","",NA,"Uganda","Sonso River",1.883,31.4,"Thorn & Kerbis Peterhans 2009","",""
"14457","Molossidae","Mops","leonis","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14458","Molossidae","Mops","leonis","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14459","Molossidae","Mops","major","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14460","Molossidae","Mops","major","","",NA,"Uganda","Ngamba Island",-0.1,32.65,"Thorn & Kerbis Peterhans 2009","",""
"14461","Molossidae","Mops","major","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14462","Molossidae","Mops","major","","",NA,"Uganda","Toro GR",1.083,30.417,"Thorn & Kerbis Peterhans 2009","",""
"14463","Molossidae","Mops","midas","","",NA,"Uganda","Budo",0.25,32.483,"Thorn & Kerbis Peterhans 2009","",""
"14464","Molossidae","Mops","midas","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14465","Molossidae","Mops","nanulus","","",NA,"Uganda","Budo",0.25,32.483,"Thorn & Kerbis Peterhans 2009","",""
"14466","Molossidae","Mops","nanulus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14467","Molossidae","Mops","nanulus","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14468","Molossidae","Mops","pumilus","","",NA,"Uganda","Buddu",-0.417,31.667,"Thorn & Kerbis Peterhans 2009","",""
"14469","Molossidae","Mops","pumilus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14470","Molossidae","Mops","pumilus","","",NA,"Uganda","Bufumira Island",-0.35,32.4,"Thorn & Kerbis Peterhans 2009","",""
"14471","Molossidae","Mops","pumilus","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14472","Molossidae","Mops","pumilus","","",NA,"Uganda","Bukakata",-0.3,32.033,"Thorn & Kerbis Peterhans 2009","",""
"14473","Molossidae","Mops","pumilus","","",NA,"Uganda","Bukalasa",0.717,32.5,"Thorn & Kerbis Peterhans 2009","",""
"14474","Molossidae","Mops","pumilus","","",NA,"Uganda","Butiaba",1.817,31.317,"Thorn & Kerbis Peterhans 2009","",""
"14475","Molossidae","Mops","pumilus","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14476","Molossidae","Mops","pumilus","","",NA,"Uganda","Fort Portal",0.667,30.3,"Thorn & Kerbis Peterhans 2009","",""
"14477","Molossidae","Mops","pumilus","","",NA,"Uganda","Gulu",2.783,32.3,"Thorn & Kerbis Peterhans 2009","",""
"14478","Molossidae","Mops","pumilus","","",NA,"Uganda","Iganga",0.617,33.483,"Thorn & Kerbis Peterhans 2009","",""
"14479","Molossidae","Mops","pumilus","","",NA,"Uganda","Jinja",0.45,33.2,"Thorn & Kerbis Peterhans 2009","",""
"14480","Molossidae","Mops","pumilus","","",NA,"Uganda","Kabanyolo",0.45,32.6,"Thorn & Kerbis Peterhans 2009","",""
"14481","Molossidae","Mops","pumilus","","",NA,"Uganda","Kabatoro",-0.133,29.917,"Thorn & Kerbis Peterhans 2009","",""
"14482","Molossidae","Mops","pumilus","","",NA,"Uganda","Kakumiro",0.783,31.317,"Thorn & Kerbis Peterhans 2009","",""
"14483","Molossidae","Mops","pumilus","","",NA,"Uganda","Kampala",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14484","Molossidae","Mops","pumilus","","",NA,"Uganda","Katalemwa",0.5,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14485","Molossidae","Mops","pumilus","","",NA,"Uganda","Katwe",-0.133,29.867,"Thorn & Kerbis Peterhans 2009","",""
"14486","Molossidae","Mops","pumilus","","",NA,"Uganda","Kawanda",0.417,32.533,"Thorn & Kerbis Peterhans 2009","",""
"14487","Molossidae","Mops","pumilus","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14488","Molossidae","Mops","pumilus","","",NA,"Uganda","Kikirongo Lake",-0.017,30.017,"Thorn & Kerbis Peterhans 2009","",""
"14489","Molossidae","Mops","pumilus","","",NA,"Uganda","Kisubi",0.117,32.533,"Thorn & Kerbis Peterhans 2009","",""
"14490","Molossidae","Mops","pumilus","","",NA,"Uganda","Kome Island",-0.1,32.75,"Thorn & Kerbis Peterhans 2009","",""
"14491","Molossidae","Mops","pumilus","","",NA,"Uganda","Lwankima",0.5,33,"Thorn & Kerbis Peterhans 2009","",""
"14492","Molossidae","Mops","pumilus","","",NA,"Uganda","Malabigambo",-0.95,31.55,"Thorn & Kerbis Peterhans 2009","",""
"14493","Molossidae","Mops","pumilus","","",NA,"Uganda","Masindi",1.683,31.717,"Thorn & Kerbis Peterhans 2009","",""
"14494","Molossidae","Mops","pumilus","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14495","Molossidae","Mops","pumilus","","",NA,"Uganda","Mwela",1.267,31,"Thorn & Kerbis Peterhans 2009","",""
"14496","Molossidae","Mops","pumilus","","",NA,"Uganda","Nsadzi Island",-0.083,32.6,"Thorn & Kerbis Peterhans 2009","",""
"14497","Molossidae","Mops","pumilus","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14498","Molossidae","Mops","pumilus","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14499","Molossidae","Mops","pumilus","","",NA,"Uganda","Semliki flats",0.817,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14500","Molossidae","Mops","pumilus","","",NA,"Uganda","Sesse Island",-0.333,32.333,"Thorn & Kerbis Peterhans 2009","",""
"14501","Molossidae","Mops","pumilus","","",NA,"Uganda","Toro",0.5,30.5,"Thorn & Kerbis Peterhans 2009","",""
"14502","Molossidae","Mops","pumilus","","",NA,"Uganda","Tororo",0.683,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14503","Molossidae","Mops","thersites","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14504","Molossidae","Mops","thersites","","",NA,"Uganda","Bwamba",0.8,30.1,"Thorn & Kerbis Peterhans 2009","",""
"14505","Molossidae","Mops","trevori","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14506","Molossidae","Mops","trevori","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14507","Molossidae","Mops","trevori","","",NA,"Uganda","Metu",3.633,31.8,"Thorn & Kerbis Peterhans 2009","",""
"14508","Molossidae","Mops","trevori","","",NA,"Uganda","Semliki flats",0.817,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14509","Molossidae","Myopterus","whitleyi","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14510","Molossidae","Myopterus","whitleyi","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14511","Molossidae","Otomops","martiensseni","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14512","Molossidae","Otomops","martiensseni","","",NA,"Uganda","Ruhija",-1.033,29.75,"Thorn & Kerbis Peterhans 2009","",""
"14513","Molossidae","Tadarida","aegyptiaca","","",NA,"Uganda","Amudat",1.967,34.95,"Thorn & Kerbis Peterhans 2009","",""
"14514","Molossidae","Tadarida","aegyptiaca","","",NA,"Uganda","Mount Moroto",2.55,34.733,"Thorn & Kerbis Peterhans 2009","",""
"14515","Nycteridae","Nycteris","arge","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14516","Nycteridae","Nycteris","arge","","",NA,"Uganda","Bwamba",0.8,30.1,"Thorn & Kerbis Peterhans 2009","",""
"14517","Nycteridae","Nycteris","arge","","",NA,"Uganda","Kibale",0.55,30.4,"Thorn & Kerbis Peterhans 2009","",""
"14518","Nycteridae","Nycteris","arge","","",NA,"Uganda","Mwela",1.267,31,"Thorn & Kerbis Peterhans 2009","",""
"14519","Nycteridae","Nycteris","arge","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14520","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Balegi",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14521","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Bubeke Island",-0.333,32.667,"Thorn & Kerbis Peterhans 2009","",""
"14522","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14523","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Bufumira Island",-0.35,32.4,"Thorn & Kerbis Peterhans 2009","",""
"14524","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14525","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Bukasa Island",-0.383,32.517,"Thorn & Kerbis Peterhans 2009","",""
"14526","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Bwamba",0.8,30.1,"Thorn & Kerbis Peterhans 2009","",""
"14527","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14528","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Kasenyi",0.55,31.433,"Thorn & Kerbis Peterhans 2009","",""
"14529","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Katwe",-0.133,29.867,"Thorn & Kerbis Peterhans 2009","",""
"14530","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Kidepo Valley NP",3.75,33.633,"Thorn & Kerbis Peterhans 2009","",""
"14531","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Kitobo Island",-0.25,32.433,"Thorn & Kerbis Peterhans 2009","",""
"14532","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Koba",1.517,31.35,"Thorn & Kerbis Peterhans 2009","",""
"14533","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Masindi",1.683,31.717,"Thorn & Kerbis Peterhans 2009","",""
"14534","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Mbarara",-0.617,30.65,"Thorn & Kerbis Peterhans 2009","",""
"14535","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Moffats Island, near Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14536","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Mokia",0.1,30.067,"Thorn & Kerbis Peterhans 2009","",""
"14537","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Mubuku",0.367,30,"Thorn & Kerbis Peterhans 2009","",""
"14538","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Murchison NP",2.25,31.833,"Thorn & Kerbis Peterhans 2009","",""
"14539","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Ngamba Island",-0.1,32.65,"Thorn & Kerbis Peterhans 2009","",""
"14540","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Nsadzi Island",-0.083,32.6,"Thorn & Kerbis Peterhans 2009","",""
"14541","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14542","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14543","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Soroti, 40km N",2.083,33.6,"Thorn & Kerbis Peterhans 2009","",""
"14544","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Sukulu",0.667,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14545","Nycteridae","Nycteris","hispida","","",NA,"Uganda","Wasa River",0.833,30.3,"Thorn & Kerbis Peterhans 2009","",""
"14546","Nycteridae","Nycteris","macrotis","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14547","Nycteridae","Nycteris","macrotis","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14548","Nycteridae","Nycteris","macrotis","","",NA,"Uganda","Yumbe",3.467,31.25,"Thorn & Kerbis Peterhans 2009","",""
"14549","Nycteridae","Nycteris","nana","","",NA,"Uganda","Bwamba",0.8,30.1,"Thorn & Kerbis Peterhans 2009","",""
"14550","Nycteridae","Nycteris","nana","","",NA,"Uganda","Mwela",1.267,31,"Thorn & Kerbis Peterhans 2009","",""
"14551","Nycteridae","Nycteris","nana","","",NA,"Uganda","Ntandi",0.8,30.15,"Thorn & Kerbis Peterhans 2009","",""
"14552","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Amiel",2.967,33.45,"Thorn & Kerbis Peterhans 2009","",""
"14553","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14554","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Buluganya",1.217,34.383,"Thorn & Kerbis Peterhans 2009","",""
"14555","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Bumasifwa",1.183,34.35,"Thorn & Kerbis Peterhans 2009","",""
"14556","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Busia",0.467,34.083,"Thorn & Kerbis Peterhans 2009","",""
"14557","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14558","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Kaina Mine",-0.85,30.167,"Thorn & Kerbis Peterhans 2009","",""
"14559","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Kampala",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14560","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Karamoja, central",2.75,34.25,"Thorn & Kerbis Peterhans 2009","",""
"14561","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Kisoro",-1.283,29.683,"Thorn & Kerbis Peterhans 2009","",""
"14562","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Mbale",1.067,34.183,"Thorn & Kerbis Peterhans 2009","",""
"14563","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Moruita",1.9,34.75,"Thorn & Kerbis Peterhans 2009","",""
"14564","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Mount Otze",3.617,31.85,"Thorn & Kerbis Peterhans 2009","",""
"14565","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Moyo",3.65,31.7,"Thorn & Kerbis Peterhans 2009","",""
"14566","Nycteridae","Nycteris","thebaica","","",NA,"Uganda","Sukulu",0.667,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14567","Pteropodidae","Casinycteris","argynnis","FMNH","2012-10-06T00:00:00",2012,"Uganda","Mabira",0.437,32.954,"Thorn & Kerbis Peterhans 2009","",""
"14568","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14569","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Bugala Island",-0.4,32.167,"Thorn & Kerbis Peterhans 2009","",""
"14570","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Buluganya",1.217,34.383,"Thorn & Kerbis Peterhans 2009","",""
"14571","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Busoga",0.233,33.533,"Thorn & Kerbis Peterhans 2009","",""
"14572","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Bussu",0.183,32.933,"Thorn & Kerbis Peterhans 2009","",""
"14573","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Bwamba",0.8,30.1,"Thorn & Kerbis Peterhans 2009","",""
"14574","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Entebbe",0.05,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14575","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Fort Portal",0.667,30.3,"Thorn & Kerbis Peterhans 2009","",""
"14576","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Hoima",1.417,31.35,"Thorn & Kerbis Peterhans 2009","",""
"14577","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Ibanda, near",-0.133,30.483,"Thorn & Kerbis Peterhans 2009","",""
"14578","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Jinja",0.45,33.2,"Thorn & Kerbis Peterhans 2009","",""
"14579","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Kalinzu",-0.367,30.117,"Thorn & Kerbis Peterhans 2009","",""
"14580","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Kampala",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14581","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Katalemwa",0.5,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14582","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Kiuulu",0.167,32.433,"Thorn & Kerbis Peterhans 2009","",""
"14583","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Kyembogo",0.317,32.583,"Thorn & Kerbis Peterhans 2009","",""
"14584","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Limaiba Island",-0.317,32.467,"Thorn & Kerbis Peterhans 2009","",""
"14585","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Makerere",0.333,32.567,"Thorn & Kerbis Peterhans 2009","",""
"14586","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Malukhu",1.083,34.167,"Thorn & Kerbis Peterhans 2009","",""
"14587","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Mbale",1.067,34.183,"Thorn & Kerbis Peterhans 2009","",""
"14588","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Mbarara, near",-0.602,30.648,"Thorn & Kerbis Peterhans 2009","",""
"14589","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Mihunga",0.367,30.05,"Thorn & Kerbis Peterhans 2009","",""
"14590","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Mount Elgon, upper forest",1.133,34.55,"Thorn & Kerbis Peterhans 2009","",""
"14591","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Namasagali",1.017,32.95,"Thorn & Kerbis Peterhans 2009","",""
"14592","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Namulusi Island",0.167,32.633,"Thorn & Kerbis Peterhans 2009","",""
"14593","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Ngamba Island",-0.1,32.65,"Thorn & Kerbis Peterhans 2009","",""
"14594","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Queen Elizabeth NP",-0.25,30,"Thorn & Kerbis Peterhans 2009","",""
"14595","Pteropodidae","Eidolon","helvum","","",NA,"Uganda","Ruwenzori",0.417,30,"Thorn & Kerbis Peterhans 2009","",""
"14596","Pteropodidae","Epomophorus","labiatus","","",NA,"Uganda","Ajumani",3.367,31.783,"Thorn & Kerbis Peterhans 2009","",""
"14597","Pteropodidae","Epomophorus","labiatus","","",NA,"Uganda","Amudat",1.967,34.95,"Thorn & Kerbis Peterhans 2009","",""
"14598","Pteropodidae","Epomophorus","labiatus","","",NA,"Uganda","Arua",3.017,30.917,"Thorn & Kerbis Peterhans 2009","",""
"14599","Pteropodidae","Epomophorus","labiatus","","",NA,"Uganda","Buddu",-0.417,31.667,"Thorn & Kerbis Peterhans 2009","",""
"14600","Pteropodidae","Epomophorus","labiatus","","",NA,"Uganda","Budongo",1.75,31.6,"Thorn & Kerbis Peterhans 2009","",""
"14601","Pteropodidae","Epomophorus","labiatus","","",NA,"Uganda","Bugabo",-0.35,31.883,"Thorn & Kerbis Peterhans 2009","",""
