,Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
7560,Emballonuridae,Taphozous,mauritianus,,,NA,Uganda,Tororo,0.6833,34.1667,Thorn & Kerbis Peterhans 2009,,
7561,Emballonuridae,Taphozous,mauritianus,NMZ,,NA,Zambia,Mwandi,-17.52,24.82,Ansell 1967,,
7562,Emballonuridae,Taphozous,mauritianus,FMNH95217,,NA,Zambia,Sihole,-15.32,22.57,Ansell 1967,,
7563,Emballonuridae,Taphozous,mauritianus,FMNH95214,,NA,Zambia,Sikongo,-15,22.17,Ansell 1967,,
7564,Emballonuridae,Taphozous,mauritianus,UZMZ504,,NA,Zambia,Nabwalia Village,-12.4,31.97,Ansell 1969,,
7565,Emballonuridae,Taphozous,mauritianus,,,NA,Zambia,Lake Mweru,-8.7,29,Ansell 1978,,
7566,Emballonuridae,Taphozous,mauritianus,NMZ3457,15-Nov-72,1972,Zambia,Chilanga,-15.55,28.27,Ansell 1986,,
7567,Emballonuridae,Taphozous,mauritianus,KM9668,,NA,Zambia,Fort Jameson (= Chipata),-13.62,32.65,Monadjem et al. 2020,,Yes
7568,Emballonuridae,Taphozous,mauritianus,NMZB8293,16-Dec-58,1958,Zambia,Kabompo Boma,-13.58,24.2,Monadjem et al. 2020,,Yes
7569,Emballonuridae,Taphozous,mauritianus,NMZB28143,26-Apr-65,1965,Zambia,Kalabo,-14.97,22.68,Monadjem et al. 2020,,Yes
7570,Emballonuridae,Taphozous,mauritianus,NMZ2898,25-Jan-71,1971,Zambia,Lochinvar,-15.98,27.25,Monadjem et al. 2020,,
7571,Emballonuridae,Taphozous,mauritianus,NMZB30904,04-Jan-94,1994,Zambia,"Nansai Farm, Choma",-16.62,27.12,Monadjem et al. 2020,,Yes
7572,Emballonuridae,Taphozous,mauritianus,NMZB56962,29-Jan-76,1976,Zimbabwe,Bulawayo Natural History Museum,-20.13,28.58,Monadjem et al. 2020,,Yes
7573,Emballonuridae,Taphozous,mauritianus,NMZB9825,19-Nov-59,1959,Zimbabwe,"Bulawayo, Lakeside",-20.13,28.58,Monadjem et al. 2020,,Yes
7574,Emballonuridae,Taphozous,mauritianus,NMZB30715,27-Nov-90,1990,Zimbabwe,Chikwarakwara,-22.35,31.1,Monadjem et al. 2020,,Yes
7575,Emballonuridae,Taphozous,mauritianus,NMZB56967,10-Jan-71,1971,Zimbabwe,Chiredzi Research Station,-21.02,31.57,Monadjem et al. 2020,,Yes
7576,Emballonuridae,Taphozous,mauritianus,SAM ZM13752,,NA,Zimbabwe,Chishawasha,-17.88,31.13,Monadjem et al. 2020,,Yes
7577,Emballonuridae,Taphozous,mauritianus,NMZB56198,10-Nov-78,1978,Zimbabwe,"Denja Camp, Matetsi",-18.38,25.88,Monadjem et al. 2020,,Yes
7578,Emballonuridae,Taphozous,mauritianus,NMZB56958,11-Dec-72,1972,Zimbabwe,Dete,-18.62,26.85,Monadjem et al. 2020,,Yes
7579,Emballonuridae,Taphozous,mauritianus,NMZB79461,17-Dec-85,1985,Zimbabwe,Doddieburn Ranch,-21.4,29.35,Monadjem et al. 2020,,Yes
7580,Emballonuridae,Taphozous,mauritianus,NMZB56944,26-Dec-72,1972,Zimbabwe,"Eirene Farm, Marondera",-18.37,31.62,Monadjem et al. 2020,,Yes
7581,Emballonuridae,Taphozous,mauritianus,NMZB30002,27-Jan-93,1993,Zimbabwe,Enyandeni,-20.25,28.5,Monadjem et al. 2020,,Yes
7582,Emballonuridae,Taphozous,mauritianus,NMZB56337,11-Mar-80,1980,Zimbabwe,"Esigodini, Falcon College",-20.22,28.92,Monadjem et al. 2020,,Yes
7583,Emballonuridae,Taphozous,mauritianus,NMZB56936,12-Jun-66,1966,Zimbabwe,"Fishans, Lower Runde R",-21.25,32.25,Monadjem et al. 2020,,Yes
7584,Emballonuridae,Taphozous,mauritianus,NMZB56312,01-Jan-80,1980,Zimbabwe,"Gem Farm, Beitbridge",-21.87,29.62,Monadjem et al. 2020,,Yes
7585,Emballonuridae,Taphozous,mauritianus,NMZB56953,15-Mar-78,1978,Zimbabwe,"Gonarezhou NP, Chipinda Pools",-21.27,31.9,Monadjem et al. 2020,,Yes
7586,Emballonuridae,Taphozous,mauritianus,NMZB56951,11-Oct-72,1972,Zimbabwe,Great Zimbabwe,-20.28,30.93,Monadjem et al. 2020,,Yes
7587,Emballonuridae,Taphozous,mauritianus,NMZB56933,12-Apr-67,1967,Zimbabwe,Harare,-17.83,31.07,Monadjem et al. 2020,,Yes
7588,Emballonuridae,Taphozous,mauritianus,NMZB60776,24-Dec-82,1982,Zimbabwe,"Hillandale, Kwekwe",-18.93,29.82,Monadjem et al. 2020,,Yes
7589,Emballonuridae,Taphozous,mauritianus,NMZB56963,04-Feb-70,1970,Zimbabwe,"Hwange NP, Bumbusie",-18.5,26,Monadjem et al. 2020,,Yes
7590,Emballonuridae,Taphozous,mauritianus,NMZB56961,26-Jan-72,1972,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
7591,Emballonuridae,Taphozous,mauritianus,NMZB56957,26-May-72,1972,Zimbabwe,"Hwange NP, Ngamo Pan",-19.13,27.47,Monadjem et al. 2020,,Yes
7592,Emballonuridae,Taphozous,mauritianus,NMZB56959,11-Oct-74,1974,Zimbabwe,Lake Kyle NP,-20.17,30.92,Monadjem et al. 2020,,Yes
7593,Emballonuridae,Taphozous,mauritianus,NMZB56955,29-May-72,1972,Zimbabwe,"Mana Pools NP, Nyamepi",-15.8,29.37,Monadjem et al. 2020,,Yes
7594,Emballonuridae,Taphozous,mauritianus,NMZB77686,11-Dec-84,1984,Zimbabwe,"Matusadona NP, Tashinga",-16.87,28.37,Monadjem et al. 2020,,Yes
7595,Emballonuridae,Taphozous,mauritianus,NMZB56937,16-Jan-61,1961,Zimbabwe,Mrewa,-17.5,31.75,Monadjem et al. 2020,,Yes
7596,Emballonuridae,Taphozous,mauritianus,NMZB59374,13-Mar-82,1982,Zimbabwe,Mtshabezi Bridge,-21.37,29.62,Monadjem et al. 2020,,Yes
7597,Emballonuridae,Taphozous,mauritianus,NMZB56971,23-Jan-71,1971,Zimbabwe,"Mushandike NP, Matema Camp",-20.12,30.62,Monadjem et al. 2020,,Yes
7598,Emballonuridae,Taphozous,mauritianus,NMZB56947,14-Feb-69,1969,Zimbabwe,Sabi-Lundi (=Save-Runde) R Confluence,-21.28,32.38,Monadjem et al. 2020,,Yes
7599,Emballonuridae,Taphozous,mauritianus,NMZB56949,14-Feb-69,1969,Zimbabwe,Sabi-Lundi (=Save-Runde) R Confluence,-21.28,32.38,Monadjem et al. 2020,,Yes
7600,Emballonuridae,Taphozous,mauritianus,NMZB31362,,NA,Zimbabwe,"Save-Lunde R Confluence, Marhumbini",-21.28,32.38,Monadjem et al. 2020,,Yes
7601,Emballonuridae,Taphozous,mauritianus,NMZB56945,04-Sep-74,1974,Zimbabwe,Selous,-18,30.25,Monadjem et al. 2020,,Yes
7602,Emballonuridae,Taphozous,mauritianus,NMZB59300,29-Nov-74,1974,Zimbabwe,Sengwa Wildlife Research Station,-18.17,28.22,Monadjem et al. 2020,,Yes
7603,Emballonuridae,Taphozous,mauritianus,NMZB30859,10-Dec-93,1993,Zimbabwe,"Sentinel Ranch, Limpopo R",-22.15,29.47,Monadjem et al. 2020,,Yes
7604,Emballonuridae,Taphozous,mauritianus,NMZB56942,27-Jan-74,1974,Zimbabwe,"Virginia Farm, Glendale",-17.33,31.05,Monadjem et al. 2020,,Yes
7605,Emballonuridae,Taphozous,mauritianus,NMZB56943,27-Jan-74,1974,Zimbabwe,"Virginia Farm, Glendale",-17.33,31.05,Monadjem et al. 2020,,Yes
7606,Emballonuridae,Taphozous,nudiventris,SMF,,1980,Burkina Faso,Bal-y-ata,14.2833,-0.1,Koch-Weser 1984,,
7607,Emballonuridae,Taphozous,nudiventris,SMF,,1980,Burkina Faso,Bossey-Dogabe,14.5333,-0.3,Koch-Weser 1984,,
7608,Emballonuridae,Taphozous,nudiventris,SMF,,1980,Burkina Faso,Gorom-Gorom,14.4333,-0.25,Koch-Weser 1984,,
7609,Emballonuridae,Taphozous,nudiventris,SMF,,1980,Burkina Faso,Petoye,14.5833,-0.3667,Koch-Weser 1984,,
7610,Emballonuridae,Taphozous,nudiventris,,,NA,Chad,Fort Lamy (=N'Djamena),12.1167,15.05,Vielliard 1974,,
7611,Emballonuridae,Taphozous,nudiventris,RBINS 13542,,1952,Democratic Republic of Congo,Cellule II,3.9167,29.3667,Van Cakenberghe et al. 2017,,
7612,Emballonuridae,Taphozous,nudiventris,HZM,,1999,Djibouti,Djibouti (Town),11.5833,43.15,Pearch et al. 2001,,
7613,Emballonuridae,Taphozous,nudiventris,,,NA,Egypt,Asyut,27.183,31.183,Benda et al. 2020,,
7614,Emballonuridae,Taphozous,nudiventris,NMP,,2011,Egypt,"Bahariya Oasis, Bawiti",28.35,28.967,Benda et al. 2020,,
7615,Emballonuridae,Taphozous,nudiventris,ZFMK,,1986,Egypt,Bani Suef,29.067,31.1,Benda et al. 2020,,
7616,Emballonuridae,Taphozous,nudiventris,,,2010,Egypt,"Dakhla Oasis, El Qasr",25.7,28.883,Benda et al. 2020,,
7617,Emballonuridae,Taphozous,nudiventris,SMNS,,1897,Egypt,"El Bahr El Ahmar, Koseir",26.1,34.283,Benda et al. 2020,,
7618,Emballonuridae,Taphozous,nudiventris,,,NA,Egypt,"El Esmailiah, Tell el Maskhuta",30.6,32.283,Benda et al. 2020,,
7619,Emballonuridae,Taphozous,nudiventris,,,1988,Egypt,El Fayum,29.317,30.823,Benda et al. 2020,,
7620,Emballonuridae,Taphozous,nudiventris,,,1975,Egypt,"El Gharbiyah, Tanta",30.783,31,Benda et al. 2020,,
7621,Emballonuridae,Taphozous,nudiventris,SMF,,1969,Egypt,"Gizeh, pyramids",29.983,31.133,Benda et al. 2020,,
7622,Emballonuridae,Taphozous,nudiventris,,,2011,Egypt,Nagaa El Sitayh,25.467,32.5,Benda et al. 2020,,
7623,Emballonuridae,Taphozous,nudiventris,,,NA,Egypt,"Qena, Dendera",26.15,32.667,Benda et al. 2020,,
7624,Emballonuridae,Taphozous,nudiventris,,,NA,Egypt,"Sohaj, Sohag",26.55,31.7,Benda et al. 2020,,
7625,Emballonuridae,Taphozous,nudiventris,SMF 4310,,1830,Egypt,Giza,29.983,31.133,Van Cakenberghe & Seamark 2022,Holotype,
7626,Emballonuridae,Taphozous,nudiventris,,,NA,Ethiopia,Assab,13.0167,42.7167,Largen et al. 1974,,
7627,Emballonuridae,Taphozous,nudiventris,ROM,28-Aug-68,1968,Ghana,"Busunu, 53 km From Damongo",9.2833,-1.5167,GBIF,,
7628,Emballonuridae,Taphozous,nudiventris,,,NA,Ghana,,9.37,1.12,Grubb et al. 1998,,
7629,Emballonuridae,Taphozous,nudiventris,,,NA,Ghana,,9.62,-1.62,Grubb et al. 1998,,
7630,Emballonuridae,Taphozous,nudiventris,,,NA,Guinea-Bissau,Bissau,11.85,-15.589,Kock 1969,,
7631,Emballonuridae,Taphozous,nudiventris,,,NA,Kenya,"Lake Turkana, Karsa",3.6333,36.3333,Aggundey & Schlitter 1984,,
7632,Emballonuridae,Taphozous,nudiventris,,,NA,Kenya,Lodwar,3.1167,35.6,Aggundey & Schlitter 1984,,
7633,Emballonuridae,Taphozous,nudiventris,MHNG,,NA,Mali,"Bamako, Grotte Bamako/District de Bamako",12.65,-8,GBIF,,
7634,Emballonuridae,Taphozous,nudiventris,MHNG,07-Apr-45,1945,Mali,Segou,13.4472,-6.2667,GBIF,,
7635,Emballonuridae,Taphozous,nudiventris,MHNG,16-Jun-59,1959,Mali,"Sikasso, Grotte de Missirikoro",11.2572,-5.7614,GBIF,,
7636,Emballonuridae,Taphozous,nudiventris,MHNG,,NA,Mauritania,"Ayoun el 'Atrous, pied d’une falaise à proximité de la ville/Région du Hodh El Gharbi",16.661,-9.6166,GBIF,,
7637,Emballonuridae,Taphozous,nudiventris,,,NA,Nigeria,Gomlar,9.45,9.8,Happold 1987,,
7638,Emballonuridae,Taphozous,nudiventris,,,NA,Nigeria,Kabwir,9.4,9.5667,Happold 1987,,
7639,Emballonuridae,Taphozous,nudiventris,BMNH,,NA,Nigeria,Wase Rock,9.0667,9.9667,Happold 1987,,
7640,Emballonuridae,Taphozous,nudiventris,,,2011,Nigeria,"Ososo, B1",7.41,6.244,Tanshi et al. 2019,,
7641,Emballonuridae,Taphozous,nudiventris,MHNG,,NA,Senegal,Ile de Gorée/Région de Dakar,14.6669,-17.3983,GBIF,,
7642,Emballonuridae,Taphozous,nudiventris,MHNG,15-Apr-64,1964,Senegal,Sakal/Région de Louga,15.6166,-16.2167,GBIF,,
7643,Emballonuridae,Taphozous,nudiventris,,,NA,Senegal,Bakel,14.8,-12.6,Kock 1969,,
7644,Emballonuridae,Taphozous,nudiventris,,,NA,Senegal,Dagana,16.25,-15.75,Kock 1969,,
7645,Emballonuridae,Taphozous,nudiventris,,,NA,Senegal,Leybar,15.98,-16.48,Kock 1969,,
7646,Emballonuridae,Taphozous,nudiventris,,,NA,Senegal,Podor,16.65,-14.97,Kock 1969,,
7647,Emballonuridae,Taphozous,nudiventris,ZMK,,NA,South Sudan,"Chalamani (Torit, 30 mi E)",4.4167,32.7833,Koopman 1975,,
7648,Emballonuridae,Taphozous,nudiventris,HZM,,NA,South Sudan,Kibish Wells,5.25,35.8333,Koopman 1975,,
7649,Emballonuridae,Taphozous,nudiventris,FMNH,,NA,South Sudan,Lafon,5.0333,32.45,Koopman 1975,,
7650,Emballonuridae,Taphozous,nudiventris,HZM,,NA,South Sudan,Liwan,4.9167,35.6667,Koopman 1975,,
7651,Emballonuridae,Taphozous,nudiventris,ZMK,,NA,South Sudan,Murukurun,4.4,33.3,Koopman 1975,,
7652,Emballonuridae,Taphozous,nudiventris,BMNH,,NA,Sudan,Jebel Auli (near Khartoum),15.2333,32.5,Koopman 1975,,
7653,Emballonuridae,Taphozous,nudiventris,FMNH,,NA,Sudan,"Jebel El Azraq (Omdurman, 10 mi N)",15.7833,32.4667,Koopman 1975,,
7654,Emballonuridae,Taphozous,nudiventris,BMNH,,NA,Sudan,Jebel Kau,10.5833,31.5833,Koopman 1975,,
7655,Emballonuridae,Taphozous,nudiventris,SMF,,NA,Sudan,Khartoum,15.6333,32.55,Koopman 1975,,
7656,Emballonuridae,Taphozous,nudiventris,BMNH,,NA,Sudan,Sabaloka,16.3333,32.6667,Koopman 1975,,
7657,Emballonuridae,Taphozous,nudiventris,,,NA,Sudan,Sennar,13.5833,33.6333,Koopman 1975,,
7658,Emballonuridae,Taphozous,nudiventris,,,NA,Sudan,Sheikh Akaba,14.1667,32,Koopman 1975,,
7659,Emballonuridae,Taphozous,nudiventris,BMNH,,NA,Sudan,Wad Medani,14.4,33.5,Koopman 1975,,
7660,Emballonuridae,Taphozous,nudiventris,MCZ,20-Oct-22,1922,Tanzania,Mwanza,-2.8136,32.8561,GBIF,,
7661,Emballonuridae,Taphozous,nudiventris,,,NA,Togo,Pewa,9.2833,1.2333,Robbins 1980,,
7662,Emballonuridae,Taphozous,perforatus,NMZB63759,27-Feb-65,1965,Botswana,Savuti R,-18.62,24.12,Monadjem et al. 2020,,Yes
7663,Emballonuridae,Taphozous,perforatus,SMF,,1981,Burkina Faso,Aribinda,14.2,-0.8333,Koch-Weser 1984,,
7664,Emballonuridae,Taphozous,perforatus,SMF,,1980,Burkina Faso,Gandefabou,14.7667,-0.7,Koch-Weser 1984,,
7665,Emballonuridae,Taphozous,perforatus,SMF,,1980,Burkina Faso,Tambao,14.8,0.1,Koch-Weser 1984,,
7666,Emballonuridae,Taphozous,perforatus,,,1972,Burkina Faso,Barga,13.85,-2.2,Koopman et al. 1978,,
7667,Emballonuridae,Taphozous,perforatus,,,1972,Burkina Faso,Dio,13.3333,-2.6333,Koopman et al. 1978,,
7668,Emballonuridae,Taphozous,perforatus,,,1972,Burkina Faso,Gorgadji,14.0333,-0.3667,Koopman et al. 1978,,
7669,Emballonuridae,Taphozous,perforatus,,,1972,Burkina Faso,Tatarko,13.4833,-0.3333,Koopman et al. 1978,,
7670,Emballonuridae,Taphozous,perforatus,,,NA,Cameroon,Garoua,9.303,13.575,Bakwo Fils et al. 2022,,
7671,Emballonuridae,Taphozous,perforatus,,,1978,Central African Republic,Monovo-Gouna St. Floris NP (Matakil Falls),8.5667,21.1667,Schlitter et al. 1982,,
7672,Emballonuridae,Taphozous,perforatus,RBINS,,1952,Democratic Republic of Congo,Bamangwa,4.3333,29.45,Van Cakenberghe et al. 2017,,
7673,Emballonuridae,Taphozous,perforatus,RBINS,,1951,Democratic Republic of Congo,Biadimbi,4.2167,29.35,Van Cakenberghe et al. 2017,,
7674,Emballonuridae,Taphozous,perforatus,RMCA,,1913,Democratic Republic of Congo,Dungu,3.6167,28.55,Van Cakenberghe et al. 2017,,
7675,Emballonuridae,Taphozous,perforatus,RBINS,,1945,Democratic Republic of Congo,Gangala na Bodio,3.6667,29.15,Van Cakenberghe et al. 2017,,
7676,Emballonuridae,Taphozous,perforatus,RMCA29209,,1959,Democratic Republic of Congo,Kasongo,-4.5167,26.5833,Van Cakenberghe et al. 2017,,
7677,Emballonuridae,Taphozous,perforatus,RMCA22487,,1964,Democratic Republic of Congo,Kasowena Cave,-10.967,26.65,Van Cakenberghe et al. 2017,,
7678,Emballonuridae,Taphozous,perforatus,RBINS,,1952,Democratic Republic of Congo,Ndelele,4.3667,29.7833,Van Cakenberghe et al. 2017,,
7679,Emballonuridae,Taphozous,perforatus,RMCA27587,,NA,Democratic Republic of Congo,Pempéré,-10.97,26.78,Van Cakenberghe et al. 2017,,
7680,Emballonuridae,Taphozous,perforatus,HZM,,1999,Djibouti,Djibouti (Town),11.5833,43.15,Pearch et al. 2001,,
7681,Emballonuridae,Taphozous,perforatus,,,2015,Egypt,Abu Rawash,30.033,31.083,Benda et al. 2020,,
7682,Emballonuridae,Taphozous,perforatus,ZFMK,,1910,Egypt,Assuan,24.116,32.9,Benda et al. 2020,,
7683,Emballonuridae,Taphozous,perforatus,,,1900,Egypt,"Aswan, Abu Simbl",22.333,31.633,Benda et al. 2020,,
7684,Emballonuridae,Taphozous,perforatus,,,NA,Egypt,"El Bahr El Ahmar, Koseir",26.1,34.283,Benda et al. 2020,,
7685,Emballonuridae,Taphozous,perforatus,,,1952,Egypt,"El Beheirah, Wadi Natroun",30.367,30.35,Benda et al. 2020,,
7686,Emballonuridae,Taphozous,perforatus,,,NA,Egypt,"El Esmailiah, Tell el Maskhuta",30.6,32.283,Benda et al. 2020,,
7687,Emballonuridae,Taphozous,perforatus,USNM,,NA,Egypt,El Fayum,29.317,30.823,Benda et al. 2020,,
7688,Emballonuridae,Taphozous,perforatus,,,1901,Egypt,"El Qahirah (Cairo), near Cairo",30.05,31.25,Benda et al. 2020,,
7689,Emballonuridae,Taphozous,perforatus,,,NA,Egypt,Elkab necropolis,25.133,32.8,Benda et al. 2020,,
7690,Emballonuridae,Taphozous,perforatus,NMP,,2010,Egypt,"Luxor, Vally of the Kings",25.717,32.633,Benda et al. 2020,,
7691,Emballonuridae,Taphozous,perforatus,,,1860,Egypt,"Qena, Dendera",26.15,32.667,Benda et al. 2020,,
7692,Emballonuridae,Taphozous,perforatus,MNHN ZM-MO-1986-1100,,NA,Egypt,Kom Ombo,24.45,32.933,Van Cakenberghe & Seamark 2022,Holotype,
7693,Emballonuridae,Taphozous,perforatus,,,NA,Eritrea,Agordat,15.55,37.8833,Largen et al. 1974,,
7694,Emballonuridae,Taphozous,perforatus,,,NA,Ethiopia,"Awash River, N",8.8667,40.0167,Largen et al. 1974,,
7695,Emballonuridae,Taphozous,perforatus,BMNH,,1972,Ethiopia,Beleka,9.55,41.6167,Largen et al. 1974,,
7696,Emballonuridae,Taphozous,perforatus,,,NA,Ethiopia,Dacata Valley,9.1333,42.4167,Largen et al. 1974,,
7697,Emballonuridae,Taphozous,perforatus,,,NA,Ethiopia,"Jigjiga road, 15km SE (Dacata)",9.1333,42.4167,Largen et al. 1974,,
7698,Emballonuridae,Taphozous,perforatus,BMNH,,1969,Ethiopia,"Lake Shalla, E",7.45,38.6333,Largen et al. 1974,,
7699,Emballonuridae,Taphozous,perforatus,,,1968,Ethiopia,"Mabil, 10km W",10.3167,36.75,Largen et al. 1974,,
7700,Emballonuridae,Taphozous,perforatus,BMNH,,1970,Ethiopia,Metahara,8.9,39.9167,Largen et al. 1974,,
7701,Emballonuridae,Taphozous,perforatus,USNM,,1973,Ethiopia,Gambela,8.25,34.5833,Yalden et al. 1996,,
7702,Emballonuridae,Taphozous,perforatus,USNM,19-Nov-67,1967,Ghana,Krobo Mountain,6.08,0.05,GBIF,,
7703,Emballonuridae,Taphozous,perforatus,ROM,04-Mar-71,1971,Ghana,Shai Hills Game Reserve,5.8333,0.0833,GBIF,,
7704,Emballonuridae,Taphozous,perforatus,ROM,30-Sep-69,1969,Ghana,Wenchi,7.75,-2.0333,GBIF,,
7705,Emballonuridae,Taphozous,perforatus,IICT,,1946,Guinea-Bissau,Pitche,12.3333,-13.95,Lopes & Crawford-Cabral 1990,,
7706,Emballonuridae,Taphozous,perforatus,,,NA,Kenya,Chanler's Falls,0.7833,38.0833,Aggundey & Schlitter 1984,,
7707,Emballonuridae,Taphozous,perforatus,,,NA,Kenya,"Lake Turkana, Central Island",3.5,36.05,Aggundey & Schlitter 1984,,
7708,Emballonuridae,Taphozous,perforatus,,,NA,Kenya,Lamu Island,-2.2833,40.8667,Aggundey & Schlitter 1984,,
7709,Emballonuridae,Taphozous,perforatus,,,NA,Kenya,"Masabubu, Tana River",-1.2167,40,Aggundey & Schlitter 1984,,
7710,Emballonuridae,Taphozous,perforatus,,,NA,Kenya,Maungu,-3.55,38.75,Aggundey & Schlitter 1984,,
7711,Emballonuridae,Taphozous,perforatus,,,NA,Kenya,Sokoke Forest,-3.4833,39.8333,Aggundey & Schlitter 1984,,
7712,Emballonuridae,Taphozous,perforatus,ROM,25-Aug-65,1965,Kenya,"Murka Mine, Maktau",-3.3667,37.9333,GBIF,,
7713,Emballonuridae,Taphozous,perforatus,FMNH220738,09-Jan-13,2013,Kenya,"Samburu National Game Reserve, Vervet Campsite",0.5671,37.5355,P. Webala Unpublished,,Yes
7714,Emballonuridae,Taphozous,perforatus,MHNG,,NA,Mali,"Tiènfala, Grotte de Tiènfala",12.7358,-7.7547,GBIF,,
7715,Emballonuridae,Taphozous,perforatus,,,NA,Mauritania,,17.0481,-13.9208,Brito et al. 2022,,
7716,Emballonuridae,Taphozous,perforatus,CM,,1967,Mauritania,Boghe,16.65,-14.2833,Qumsiyeh & Schlitter 1981,,
7717,Emballonuridae,Taphozous,perforatus,,,NA,Mozambique,"Save-Lunde R Confluence, Marhumbini",-21.28,32.38,Smithers & Lobao Tello 1976,,
7718,Emballonuridae,Taphozous,perforatus,USNM,,1971,Niger,W NP,12.3333,2.4167,Poche 1975,,
7719,Emballonuridae,Taphozous,perforatus,BMNH,,NA,Nigeria,Sokoto,13.0667,5.25,Happold 1987,,
7720,Emballonuridae,Taphozous,perforatus,USNM,,NA,Nigeria,Tangaza,13.3667,4.9333,Happold 1987,,
7721,Emballonuridae,Taphozous,perforatus,MHNG,07-Apr-63,1963,Senegal,Linguère/Région de Louga,15.393,-15.1155,GBIF,,
7722,Emballonuridae,Taphozous,perforatus,MHNG,06-Mar-44,1944,Senegal,Niaoule près de Podor/Région de Saint-Louis,16.6578,-14.9592,GBIF,,
7723,Emballonuridae,Taphozous,perforatus,MNHN,26-Apr-64,1964,Senegal,Richard Toll,16.467,-15.7,GBIF,,
7724,Emballonuridae,Taphozous,perforatus,MHNG,19-Aug-66,1966,Senegal,"Thiès, Forêt de Bandia/Région de Thiès",14.6018,-16.9539,GBIF,,
7725,Emballonuridae,Taphozous,perforatus,,,NA,Somalia,Benadir,2.6667,45.75,Funaioli 1959,,
7726,Emballonuridae,Taphozous,perforatus,DM13366,,NA,South Africa,Border Cave,-27.02,31.99,Richards et al. 2016,,
7727,Emballonuridae,Taphozous,perforatus,FMNH,,NA,South Sudan,Imurok,4.3128,32.3911,Koopman 1975,,
7728,Emballonuridae,Taphozous,perforatus,ZMK,,NA,South Sudan,Isoke,4.1,33.1333,Koopman 1975,,
7729,Emballonuridae,Taphozous,perforatus,BMNH,,NA,South Sudan,Jebel Zeraf,9.3333,31.1667,Koopman 1975,,
7730,Emballonuridae,Taphozous,perforatus,FMNH,,NA,South Sudan,"Katuluru (Torit, 20 mi W)",4.4167,32.1667,Koopman 1975,,
7731,Emballonuridae,Taphozous,perforatus,NMW,,NA,South Sudan,Khor Attar,9.3333,31.4167,Koopman 1975,,
7732,Emballonuridae,Taphozous,perforatus,,,NA,South Sudan,Kibish Wells,5.25,35.8333,Koopman 1975,,
7733,Emballonuridae,Taphozous,perforatus,ZMK,,NA,South Sudan,Lafon,5.0333,32.45,Koopman 1975,,
7734,Emballonuridae,Taphozous,perforatus,,,NA,South Sudan,Lake No,9.5,30.4667,Koopman 1975,,
7735,Emballonuridae,Taphozous,perforatus,FMNH,,NA,South Sudan,Lawudo,4.4167,32.5667,Koopman 1975,,
7736,Emballonuridae,Taphozous,perforatus,ZMK,,NA,South Sudan,Longairo,4.6333,32.6333,Koopman 1975,,
7737,Emballonuridae,Taphozous,perforatus,BMNH,,NA,South Sudan,Malek,6.05,31.7,Koopman 1975,,
7738,Emballonuridae,Taphozous,perforatus,BMNH,,NA,South Sudan,Mongalla,5.1833,31.75,Koopman 1975,,
7739,Emballonuridae,Taphozous,perforatus,ZMK,,NA,South Sudan,Murukurun,4.4,33.3,Koopman 1975,,
7740,Emballonuridae,Taphozous,perforatus,AMNH,,NA,South Sudan,Nimule,3.6,32.05,Koopman 1975,,
7741,Emballonuridae,Taphozous,perforatus,FMNH,,NA,South Sudan,Okaru,4.4833,32.1667,Koopman 1975,,
7742,Emballonuridae,Taphozous,perforatus,FMNH,,NA,South Sudan,Sunnat,4.2667,32.8167,Koopman 1975,,
7743,Emballonuridae,Taphozous,perforatus,FMNH,,NA,South Sudan,Yambio,4.5667,28.4167,Koopman 1975,,
7744,Emballonuridae,Taphozous,perforatus,AMNH,,NA,South Sudan,Yirol,6.5833,30.5,Koopman 1975,,
7745,Emballonuridae,Taphozous,perforatus,SMF,,1962,Sudan,Kadugli (Nuba mountains),11,29.7167,Kock 1969,,
7746,Emballonuridae,Taphozous,perforatus,SMF,,1963,Sudan,Tadoro,10.7,30.0167,Kock 1969,,
7747,Emballonuridae,Taphozous,perforatus,,,NA,Sudan,Dongola,19.1667,30.4833,Koopman 1975,,
7748,Emballonuridae,Taphozous,perforatus,AMNH,,NA,Sudan,Jebelein,12.5667,32.8167,Koopman 1975,,
7749,Emballonuridae,Taphozous,perforatus,BMNH,,NA,Sudan,Kerma,19.6333,30.4167,Koopman 1975,,
7750,Emballonuridae,Taphozous,perforatus,BMNH,,NA,Sudan,Khartoum,15.6333,32.55,Koopman 1975,,
7751,Emballonuridae,Taphozous,perforatus,BMNH,,NA,Sudan,Nuri pyramids,18.6667,31.9167,Koopman 1975,,
7752,Emballonuridae,Taphozous,perforatus,RML,,NA,Sudan,Sennar,13.5833,33.6333,Koopman 1975,,
7753,Emballonuridae,Taphozous,perforatus,BMNH,,NA,Sudan,Shendi,16.6833,33.4333,Koopman 1975,,
7754,Emballonuridae,Taphozous,perforatus,BMNH,,NA,Sudan,Suakin,19.1,37.32,Koopman 1975,,
7755,Emballonuridae,Taphozous,perforatus,FMNH,10-Aug-03,2003,Tanzania,"Mahale Mts, edge of Lake Tanganyika, Kalilani village",-6.0176,29.7522,GBIF,,
